0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
1 0 0
1 1 -19515.296463680443
1 2 -16444.324489560815
1 3 -19705.725598646495
1 4 -16339.388353179629
1 5 -19432.91995964387
1 6 -16220.728910502658
1 7 -19114.410707572915
1 8 -16044.680863581107
1 9 -18688.780160397298
1 10 -15814.229376508138
1 11 -18165.665000583431
1 12 -15529.237843861665
1 13 -17554.275435713862
1 14 -15192.468136780235
1 15 -16865.380511404735
1 16 -14806.742907853732
1 17 -16110.450043930769
1 18 -14375.212409157712
1 19 -15301.371996429225
1 20 -13901.31882628225
1 21 -14450.133062757686
1 22 -13388.789532291412
1 23 -13568.513381056846
1 24 -12841.614954072611
1 25 -12667.803663396171
1 26 -12264.015599077993
1 27 -11758.553815582218
1 28 -11660.396670856699
1 29 -10850.359662657638
1 30 -11035.290341027348
1 31 -9951.6924287286201
1 32 -10393.286511595079
1 33 -9069.7735406763513
1 34 -9738.9537405547344
1 35 -8210.4953494763322
1 36 -9076.7527148045701
1 37 -7378.3865550694827
1 38 -8410.9451992276263
1 39 -6576.6195617754875
1 40 -7745.5017387137559
1 41 -5807.0557381256549
1 42 -7084.0115356816113
1 43 -5070.323636817875
1 44 -6429.5978746429228
1 45 -4365.9246545132646
1 46 -5784.8422422466683
1 47 -3692.3603566322072
1 48 -5151.7199263457769
1 49 -3047.275711162456
1 50 -4531.5494473300078
1 51 -2427.6128278074793
1 52 -3924.9569521018657
1 53 -1829.7676315114586
1 54 -3331.8661847431486
1 55 -1249.8016399831613
1 56 -2751.4190532826888
1 57 -682.52380524995715
1 58 -2181.5822371593185
1 59 -139.55459625094591
1 60 -1657.5169044983795
1 61 584.14627028469113
1 62 -191.35770280627185
1 63 0
2 0 0
2 1 -3306.3279008445079
2 2 -315.84763322030085
2 3 -3577.2789748250489
2 4 -328.29373995468814
2 5 -3461.6265633758303
2 6 -404.12550863493379
2 7 -3379.6169747972726
2 8 -499.81900334046259
2 9 -3266.111584821374
2 10 -613.63267984688719
2 11 -3125.9205841308813
2 12 -740.40594877260446
2 13 -2962.6440775814444
2 14 -877.00445399718774
2 15 -2780.6552497224857
2 16 -1019.6631435633208
2 17 -2584.4011275466983
2 18 -1164.4030198453947
2 19 -2378.2891246014515
2 20 -1307.1662109382487
2 21 -2166.5467761465607
2 22 -1443.9843869070046
2 23 -1953.0967848822911
2 24 -1571.1306600621811
2 25 -1741.4498799325884
2 26 -1685.2542223773526
2 27 -1534.6195701965826
2 28 -1783.4917006894102
2 29 -1335.0611927307909
2 30 -1863.5515462563035
2 31 -1144.6364727248692
2 32 -1923.7692872764001
2 33 -964.60355334215819
2 34 -1963.133089037683
2 35 -795.63131273516774
2 36 -1981.2805602441586
2 37 -637.8357951803082
2 38 -1978.4690461960963
2 39 -490.83579050375192
2 40 -1955.5227006435416
2 41 -353.8240275759108
2 42 -1913.7603937394942
2 43 -225.65011123560907
2 44 -1854.9089822897713
2 45 -104.91121805671355
2 46 -1781.0066515608014
2 47 9.9533517300187668
2 48 -1694.3009602869097
2 49 120.56743768766864
2 50 -1597.1459629554374
2 51 228.52631270211532
2 52 -1491.9017091642672
2 53 335.31324374962423
2 54 -1380.847926259321
2 55 442.17378423354603
2 56 -1266.0297545892263
2 57 551.0391168058959
2 58 -1148.7722934248268
2 59 648.05965359937545
2 60 -1065.351744716736
2 61 914.34475348819433
2 62 -115.95045298236073
2 63 0
3 0 0
3 1 536.88885166707223
3 2 3475.4040931204599
3 3 257.29149641051663
3 4 3449.9899112120147
3 5 356.51120870170416
3 6 3356.3026486547187
3 7 413.12677836344847
3 8 3233.3916894287995
3 9 491.63681185291352
3 10 3083.651175995783
3 11 587.39756917702834
3 12 2912.0858035753372
3 13 696.80421565863071
3 14 2721.7218501505158
3 15 815.4865816209167
3 16 2516.2039700319383
3 17 939.0146517375797
3 18 2299.4114871494276
3 19 1063.0288850450142
3 20 2075.3402563286727
3 21 1183.3921851973628
3 22 1847.9496828433639
3 23 1296.3245243554411
3 24 1621.0234468417184
3 25 1398.5173254354777
3 26 1398.0443138052578
3 27 1487.2231559252214
3 28 1182.0885476993226
3 29 1560.318042174913
3 30 975.74332292538202
3 31 1616.3350793192421
3 32 781.04925527782143
3 33 1654.4694743458876
3 34 599.46880560914906
3 35 1674.556500614699
3 36 431.88004639773681
3 37 1677.0250133220088
3 38 278.59417996296543
3 39 1662.8301148614355
3 40 139.3942984577734
3 41 1633.3692317800796
3 42 13.592210171964325
3 43 1590.3862565153304
3 44 -99.900271106889704
3 45 1535.8685259911908
3 46 -202.48937836413461
3 47 1471.9412796182496
3 48 -295.81058693679552
3 49 1400.7639137673777
3 50 -381.63662056831527
3 51 1324.4317499925273
3 52 -461.78514076586907
3 53 1244.8887019729682
3 54 -538.03625616524187
3 55 1163.8055886976417
3 56 -611.99307576771389
3 57 1083.3930390390378
3 58 -684.59477024020998
3 59 991.82801491792816
3 60 -788.30707768702268
3 61 1048.5886821300028
3 62 -122.72523875367369
3 63 0
4 0 0
4 1 -167.62507747216659
4 2 2730.3968688386249
4 3 -440.42525582881353
4 4 2706.5846077334754
4 5 -337.78861157429674
4 6 2620.8739023843464
4 7 -274.78413724111306
4 8 2507.8971654693305
4 9 -188.14757013387862
4 10 2370.7077396920795
4 11 -82.345636621994345
4 12 2214.1725733035855
4 13 39.053147503409491
4 14 2041.2617555564339
4 15 171.70929792200695
4 16 1855.5186698108628
4 17 311.19790223783639
4 18 1660.6943980036704
4 19 453.13938168760615
4 20 1460.6298393402994
4 21 593.34828756618663
4 22 1259.1044053067435
4 23 727.96566554416131
4 24 1059.6989474606744
4 25 853.57249373032573
4 26 865.67375787467427
4 27 967.28003242674276
4 28 679.86717184567169
4 29 1066.7944745648583
4 30 504.61810536148732
4 31 1150.4545270668132
4 32 341.71450205917608
4 33 1217.2419030264336
4 34 192.36823109167744
4 35 1266.7659490773531
4 36 57.215666072352178
4 37 1299.2247256875089
4 38 -63.657964551566693
4 39 1315.3457421140047
4 40 -170.67328100210943
4 41 1316.3101885083961
4 42 -264.69400136761578
4 43 1303.6648935212725
4 44 -346.95063926619696
4 45 1279.2263723440556
4 46 -418.95472023156799
4 47 1244.981241319465
4 48 -482.40753666277669
4 49 1202.9870084518279
4 50 -539.10726417143451
4 51 1155.2767181115087
4 52 -590.85749668952303
4 53 1103.7724796381099
4 54 -639.38633222733188
4 55 1050.1673784119703
4 56 -686.2199437136951
4 57 996.63746102578443
4 58 -732.23850237127408
4 59 932.86498373004179
4 60 -806.25276351042885
4 61 1001.0170444900268
4 62 -199.76069173139877
4 63 0
5 0 0
5 1 -598.40894449507687
5 2 2267.9313900937359
5 3 -858.69798588760204
5 4 2243.436392654985
5 5 -757.05143693767241
