0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
1 0 0
1 1 3.1563093894652812
1 2 3.1492076553694588
1 3 3.1391660930751151
1 4 3.1262112830965481
1 5 3.1104295236139046
1 6 3.0919178306190593
1 7 3.0707392551613775
1 8 3.0469730880542993
1 9 3.0206951125104036
1 10 2.9919929603291928
1 11 2.9609479406016792
1 12 2.9276532431562137
1 13 2.8921937785523721
1 14 2.8546660331660547
1 15 2.8151568035213415
1 16 2.7737640820438054
1 17 2.7305749730277538
1 18 2.6856873250195381
1 19 2.6391871820127344
1 20 2.5911708082727185
1 21 2.5417220114915424
1 22 2.4909342246233912
1 23 2.4388880274533866
1 24 2.3856729622276798
1 25 2.3313655631740882
1 26 2.2760506013029582
1 27 2.2197999101910395
1 28 2.1626927784249848
1 29 2.1047958344818114
1 30 2.0461823325825299
1 31 1.9869133302646658
1 32 1.927055644340901
1 33 1.8666645223051379
1 34 1.8058000790266038
1 35 1.7445116280795026
1 36 1.6828524460733276
1 37 1.6208658930125055
1 38 1.5585983890600204
1 39 1.4960874148128682
1 40 1.4333726241024602
1 41 1.3704857763121818
1 42 1.3074599478256119
1 43 1.2443214098987083
1 44 1.1810969398961497
1 45 1.1178076204162148
1 46 1.0544742888652185
1 47 0.99111319712456059
1 48 0.92773967372763699
1 49 0.86436554893041495
1 50 0.80100113711528309
1 51 0.73765429959165607
1 52 0.67433088691006937
1 53 0.61103529454791128
1 54 0.54776952936896517
1 55 0.48453486464682544
1 56 0.42132938872797127
1 57 0.35815374931024591
1 58 0.29501897064171562
1 59 0.23192064018027367
1 60 0.16859134006947651
1 61 0.10457307889910647
1 62 0.043522665168163679
1 63 0
2 0 0
2 1 6.1705911600805852
2 2 6.1566434647694406
2 3 6.1368382280636862
2 4 6.1113968548466762
2 5 6.0803257345009616
2 6 6.0439845602470381
2 7 6.0023379561443999
2 8 5.9556999654756142
2 9 5.9040687070490945
2 10 5.8477644103206714
2 11 5.7868065328082432
2 12 5.7215145607784104
2 13 5.6519270290033976
2 14 5.5783568748172057
2 15 5.5008596483909811
2 16 5.4197370229399473
2 17 5.3350595612969771
2 18 5.2471134295027158
2 19 5.155982406946884
2 20 5.0619335347353527
2 21 4.9650621795178465
2 22 4.8656132392851097
2 23 4.7636921890799249
2 24 4.6595193538097393
2 25 4.5532089704456373
2 26 4.4449549264327795
2 27 4.3348789907678977
2 28 4.2231472860153456
2 29 4.1098879868329261
2 30 3.9952386268918358
2 31 3.8793327537637521
2 32 3.7622789544706885
2 33 3.6442152035013735
2 34 3.5252212101461087
2 35 3.4054385124557389
2 36 3.2849183966371176
2 37 3.1638051817743187
2 38 3.0421225300432719
2 39 2.9200168397565811
2 40 2.797485251690881
2 41 2.6746756232814977
2 42 2.5515599405749385
2 43 2.4282869831242215
2 44 2.3048051753644772
2 45 2.1812637662713503
2 46 2.0575894031523658
2 47 1.9339314364676032
2 48 1.8101966800910103
2 49 1.6865343020580466
2 50 1.5628333566091539
2 51 1.4392426256335438
2 52 1.3156355819450256
2 53 1.1921605191927136
2 54 1.0686776318772744
2 55 0.94533431874147322
2 56 0.82197842115396114
2 57 0.6987602571489433
2 58 0.57554931864176107
2 59 0.45248898610102978
2 60 0.32890186114720565
2 61 0.2040487136560063
2 62 0.084909524633211775
2 63 0
3 0 0
3 1 8.8882539615794318
3 2 8.8676856297731685
3 3 8.8387745173618093
3 4 8.8015913567572728
3 5 8.7563605139404785
3 6 8.7033998093122111
3 7 8.6428652896546438
3 8 8.575016854270924
3 9 8.5000474808742279
3 10 8.4182394274391985
3 11 8.3298023974362998
3 12 8.2350325555015704
3 13 8.1341509747901544
3 14 8.0274609459796231
3 15 7.9151902016299411
3 16 7.797643751830214
3 17 7.6750516505437467
3 18 7.5477156491376913
3 19 7.415864392186327
3 20 7.2797920340391089
3 21 7.1397226317364852
3 22 6.99593899855783
3 23 6.8486579531144196
3 24 6.6981478014611255
3 25 6.5446159654906255
3 26 6.3883136297190184
3 27 6.2294371158613764
3 28 6.068218395729196
3 29 5.9048414029612744
3 30 5.7395172980753673
3 31 5.5724167148820216
3 32 5.4037288651447115
3 33 5.2336105086758691
3 34 5.0622282004840065
3 35 4.889724552797901
3 36 4.7162431539007725
3 37 4.5419124605047383
3 38 4.3668531513382574
3 39 4.1911797527722703
3 40 4.014990428131421
3 41 3.8383862017522596
3 42 3.6614434233604798
3 43 3.484250219352488
3 44 3.3068621068643309
3 45 3.1293550695006784
3 46 2.9517650244508014
3 47 2.7741566965039604
3 48 2.5965478604712353
3 49 2.4189929753578783
3 50 2.2414933299748214
3 51 2.0640941998838378
3 52 1.8867822177780134
3 53 1.7095946686645593
3 54 1.5325055699951571
3 55 1.3555449317472186
3 56 1.1786742495616891
3 57 1.0019229997088717
3 58 0.82528784258281096
3 59 0.64878473138380055
3 60 0.4716277221009369
3 61 0.29256634860822445
3 62 0.12180790580432441
3 63 0
4 0 0
4 1 11.306429442847657
4 2 11.279718773458669
4 3 11.242279539037261
4 4 11.194294695740277
4 5 11.135947766512066
4 6 11.067765210163106
4 7 10.989848130817967
4 8 10.902634414241234
4 9 10.806281526617145
4 10 10.701246658274945
4 11 10.587718491318441
4 12 10.466161376193472
4 13 10.336788916428242
4 14 10.200063094793727
4 15 10.056216935760544
4 16 9.9057024891867815
4 17 9.7487670184340516
4 18 9.5858458110918736
4 19 9.4171958238696405
4 20 9.2432297690517835
4 21 9.0642103146962292
4 22 8.8805227367534734
4 23 8.6924319664091101
4 24 8.5002919038131246
4 25 8.3043667906028986
4 26 8.1049760858382669
4 27 7.9023808456648297
4 28 7.6968638426503393
4 29 7.4886808705287846
4 30 7.278076530395917
4 31 7.0652996602532703
4 32 6.8505559026269571
4 33 6.6340857975494885
4 34 6.4160558758262871
4 35 6.1966973589842658
4 36 5.9761380829898796
4 37 5.7545992256971319
4 38 5.5321708524463151
4 39 5.3090636440526051
4 40 5.0853312662712691
4 41 4.8611737000819168
4 42 4.636609972024087
4 43 4.4118293916080935
4 44 4.1868184419859134
4 45 3.9617560026129124
4 46 3.7365983947599881
4 47 3.5115145049297509
4 48 3.2864331143152787
4 49 3.0615137322867141
4 50 2.8366604209381165
4 51 2.6120240872081997
4 52 2.3874870576119891
4 53 2.1631925991416168
4 54 1.9390044958133856
4 55 1.7150587813779599
4 56 1.4912013638402746
4 57 1.2675691130294933
4 58 1.0440509949960497
4 59 0.82076789060359912
4 60 0.59661626138885049
4 61 0.37011487083347455
4 62 0.15407745156350205
4 63 0
5 0 0
5 1 13.445928320157842
5 2 13.413349705057994
5 3 13.368048556867967
5 4 13.310044180580817
5 5 13.239717413041749
5 6 13.157558512604496
5 7 13.063840841576228
5 8 12.958953392724665
5 9 12.84322579265481
